screen,compound_plate,prism_replicate,culture,row_id,error_rate,NC.median,NC.mad,PC.median,PC.mad,DR,SSMD,PASS,n.PASS
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000929::P117::PR500A::REP1M,0,12.297884216391292,0.7591601634730066,3.88524429305426,1.8592136293647938,8.412639923337032,4.189075792241076,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000936::P102::PR500A::REP1M,0,11.707680280278584,0.4410481976041304,2.8467988867514884,1.3603727445642633,8.860881393527096,6.196060726668968,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000939::P108::PR500A::REP1M,0,12.581687674934773,0.4477890900264445,4.040432095048912,1.7900106156767086,8.541255579885862,4.628979793755873,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000940::P108::PR500A::REP1M,0,11.895676445698687,0.42731937420961214,3.8152981055959474,1.3355509404234838,8.08037834010274,5.762447864924968,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000941::P103::PR500A::REP1M,0,10.694133239050021,0.6246082177920842,1.7236460004090124,2.7684326563474904,8.97048723864101,3.1608264756450355,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000943::P101::PR500A::REP1M,0,12.050475031621112,0.3032583366975492,3.725611496075992,2.1086503240932473,8.32486353554512,3.9077528340524768,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000945::P117::PR500A::REP1M,0,13.854168572475448,0.24612328926531177,6.737727162028328,0.9955123470668518,7.11644141044712,6.93957938997868,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000946::P109::PR500A::REP1M,0,13.365360736111082,0.45154814235192775,5.789764476674664,1.3072500968314977,7.575596259436418,5.477497715050075,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000947::P102::PR500A::REP1M,0,12.384657849005855,0.3819401132763358,4.40982959861456,1.5677057059915467,7.974828250391295,4.942377601455094,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000948::P117::PR500A::REP1M,0,11.784131456738663,0.9733651176410884,2.3232895848116693,2.6113936856900497,9.460841871926995,3.394753601525747,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000950::P109::PR500A::REP1M,0,9.694463318537933,0.9580283185250834,1.0839978031754904,1.7154724989551269,8.610465515362442,4.382234566021892,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000954::P107::PR500A::REP1M,0.01666666666666672,12.32827323066143,0.6718733645855788,3.352977170012882,1.323971502845685,8.97529606064855,6.0452187183370505,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000955::P108::PR500A::REP1M,0,12.740183357000344,0.6611163805422309,4.134657405439247,1.9673636032805828,8.605525951561097,4.146293262381618,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000956::P111::PR500A::REP1M,0,10.822665084861118,0.7124121157843633,2.024883825520954,3.1480569970149674,8.797781259340164,2.7257453483460155,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000957::P113::PR500A::REP1M,0,13.322733324520003,0.46417818785493853,5.842107600353848,1.605653440878902,7.480625724166155,4.475659418558867,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000958::P109::PR500A::REP1M,0.07916666666666672,6.5158160476992375,2.6278892102268157,-6.3558352374527,7.726038259196779,12.871651285151938,1.5772676780042791,FALSE,2
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000959::P114::PR500A::REP1M,0,12.752222542683892,0.5413489670362464,5.096693246455105,1.2616168550192164,7.655529296228787,5.57634947570044,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000961::P101::PR500A::REP1M,0,12.991926838613395,0.3115292789199522,4.520946869506915,1.2859511992569714,8.47097996910648,6.402140294030961,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000962::P109::PR500A::REP1M,0,13.28695185097143,0.2935696595199138,4.61459999018061,1.6744386553683335,8.67235186079082,5.101447034560575,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000965::P103::PR500A::REP1M,0,10.755818938230727,0.5948628296554201,-1.2787872645286957,6.244867910925629,12.034606202759422,1.9184353626687674,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000966::P104::PR500A::REP1M,0,12.350923110855735,0.5901180207082153,2.799114808238273,1.3690311651270166,9.551808302617463,6.407168110649484,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000967::P107::PR500A::REP1M,0,12.046897752068269,0.28181400665399486,4.005607589964449,1.379511726648636,8.04129016210382,5.711132434694565,TRUE,3
